Keyword,Country code,Location,Entities,SERP features,Volume,KD,CPC,Organic traffic,Paid traffic,Current position,Current URL,Current URL inside,Updated,Navigational,Informational,Commercial,Transactional,Branded,Local
chuzenji lake,JP,Japan,Lake Chuzenji (Location),"Thumbnail, Sitelinks, Video preview",60,6,0.29,0,0,90,https://www.tokyoweekender.com/travel/japan-autumn-leaves-forecast-2025/,,2025-09-07 20:58:44,false,true,false,false,false,false
africa flags,JP,Japan,Africa (Location),"Sitelinks, Thumbnail, Video preview",20,0,,0,0,90,https://www.tokyoweekender.com/japan-life/news-and-opinion/japan-africa-hometown-controversy/,,2025-09-08 17:25:54,false,true,false,false,false,false
work cafe,JP,Japan,,"Local teaser, People also ask, Thumbnail, Video preview",30,18,,0,0,93,https://www.tokyoweekender.com/japan-life/things-to-do-in-tokyo/best-cafes-in-tokyo-for-remote-work/,,2025-09-02 22:25:48,false,true,false,false,false,false
pills in japan,JP,Japan,Japan (Location),"People also ask, Thumbnail, Video preview, Knowledge panel",200,11,0.44,0,0,101,https://www.tokyoweekender.com/japan-life/news-and-opinion/prescription-free-morning-after-pill-in-japan/,,2025-09-14 08:34:05,false,true,false,false,false,true
sakura bloom 2024,JP,Japan,,"Sitelinks, Video preview",0,19,,0,0,78,https://www.tokyoweekender.com/travel/japans-cherry-blossom-forecast-2024/,,2025-09-09 21:48:01,false,true,false,false,false,false
roppongi hills christmas 2023,JP,Japan,"Roppongi Hills Christmas (Event), Christmas (Event)","Thumbnail, Video preview, Sitelinks",0,4,,0,0,78,https://www.tokyoweekender.com/event/roppongi-christmas-lights-2023/,,2025-09-11 11:48:51,false,true,false,false,true,true
tokyo day,JP,Japan,Tokyo (Location),"People also ask, Thumbnail, Sitelinks, Video preview",30,3,,0,0,93,https://www.tokyoweekender.com/japan-life/things-to-do-in-tokyo/kuramae-itinerary/,,2025-09-12 02:39:36,false,true,false,false,false,true
tokyo tourist places,JP,Japan,Tokyo (Location),"Top ads, Knowledge panel, People also ask, Thumbnail, Sitelinks, Video preview",30,39,0.06,0,0,93,https://www.tokyoweekender.com/,,2025-09-05 08:34:36,false,true,false,false,false,true
okayama to tokyo,JP,Japan,"Okayama (Location), Tokyo (Location)","People also ask, Thumbnail, Sitelinks, Video preview",50,0,0.17,0,0,96,https://www.tokyoweekender.com/travel/japan-autumn-leaves-forecast-2025/,,2025-09-09 03:29:05,false,true,false,false,false,true
food tours tokyo,JP,Japan,Tokyo (Location),"Local pack, Sitelinks, Thumbnail, Video preview",60,3,0.57,0,0,98,https://www.tokyoweekender.com/japan-life/things-to-do-in-tokyo/best-things-to-do-in-tokyo-this-month-september-2025/,,2025-09-08 21:53:03,false,true,true,true,false,true
kawaguchiko day trip,JP,Japan,Kawaguchiko (Location),"Thumbnail, Sitelinks, Video preview",90,1,0.29,0,0,99,https://www.tokyoweekender.com/japan-life/sanu-2nd-home-beautifully-designed-cabins-in-japans-most-scenic-spots/,,2025-09-09 01:17:28,false,true,false,false,false,true
kobe japan things to do,JP,Japan,Kobe (Location),"AI Overview, Thumbnail, Knowledge panel, People also ask, Sitelinks, Video preview",150,2,0.03,0,0,102,https://www.tokyoweekender.com/japan-life/things-to-do-in-tokyo/best-things-to-do-in-tokyo-this-month-september-2025/,,2025-09-03 10:32:38,false,true,false,false,false,true
chuzenji,JP,Japan,Lake Chuzenji (Location),"Thumbnail, Video preview",300,14,0.14,0,0,99,https://www.tokyoweekender.com/travel/japan-autumn-leaves-forecast-2025/,,2025-09-04 18:59:15,false,true,false,false,false,false
expats in japan,JP,Japan,Japan (Location),"Sitelinks, Video preview",70,3,0.29,0,0,98,https://www.tokyoweekender.com/,,2025-09-11 08:40:26,false,true,false,false,false,true
japan tourist spot,JP,Japan,Japan (Location),"Thumbnail, Sitelinks, Video preview",60,28,0.04,0,0,98,https://www.tokyoweekender.com/japan-life/news-and-opinion/mount-fuji-lawson-new-barrier/,,2025-09-06 03:34:48,false,true,false,false,false,false
tinder ストレート,JP,Japan,Tinder (Product),"AI Overview, Thumbnail, Sitelinks, People also ask",0,0,,0,0,87,https://www.tokyoweekender.com/japan-life/things-to-do-in-tokyo/tinder-opens-breakup-shrine-in-tokyo/,,2025-09-09 20:32:49,false,true,false,false,true,false
sod テーマパーク,JP,Japan,SOD LAND (Location),People also ask,0,4,,0,0,80,https://www.tokyoweekender.com/japan-life/sod-land-japan-new-porn-actress-theme-park-shinjuku-safety/,,2025-09-24 23:49:04,false,true,false,false,true,false
cheese meat garden,JP,Japan,CHEESE MEAT GARDEN (Organization),"Sitelinks, Thumbnail, Video preview, People also ask",10,3,0.05,0,0,89,https://www.tokyoweekender.com/tw-collabs/kimpton-shinjuku-tokyo-anniversary-party-event/,,2025-09-10 18:15:50,false,true,false,false,true,false
bamboo park,JP,Japan,Bamboo Park (Location),"Local teaser, Thumbnail, Sitelinks, Video preview",40,16,,0,0,99,https://www.tokyoweekender.com/travel/alternative-bamboo-forests-japan-arashiyama/,,2025-09-03 04:51:13,false,true,false,false,false,false
september zodiac,JP,Japan,,"People also ask, Sitelinks, Video preview",20,54,,0,0,95,https://www.tokyoweekender.com/entertainment/your-september-2024-horoscope/,,2025-09-04 19:14:48,false,true,false,false,false,false
matsumoto to do,JP,Japan,Matsumoto (Location),"Sitelinks, Video preview, Local teaser",10,1,0.22,0,0,93,https://www.tokyoweekender.com/japan-life/things-to-do-in-tokyo/best-things-to-do-in-tokyo-this-month-september-2025/,,2025-09-07 10:41:48,false,true,false,false,false,true
japanese counter,JP,Japan,,"Sitelinks, Knowledge card, Knowledge panel, Video preview, Thumbnail",100,1,1.36,0,0,102,https://www.tokyoweekender.com/japan-life/news-and-opinion/japan-to-allow-over-the-counter-sales-of-morning-after-pills/,,2025-09-01 17:44:19,false,true,false,false,false,false
must see places in japan,JP,Japan,Japan (Location),"Knowledge panel, People also ask, Sitelinks, Thumbnail, Video preview",40,23,0.04,0,0,98,https://www.tokyoweekender.com/,,2025-09-05 00:42:48,false,true,false,false,false,true
how to get to osaka castle,JP,Japan,Osaka Castle (Location),"People also ask, Thumbnail, Sitelinks, Video preview",100,2,,0,0,99,https://www.tokyoweekender.com/travel/japan-autumn-leaves-forecast-2025/,,2025-09-05 20:09:14,false,true,false,false,false,true
japan national day,JP,Japan,"National Day (Event), Japan (Location)","Knowledge card, People also ask, Sitelinks, Knowledge panel, Video preview",40,23,0.02,0,0,98,https://www.tokyoweekender.com/art_and_culture/the-story-behind-national-foundation-day/,,2025-09-11 13:32:46,false,true,false,false,false,false
東京 ホットドッグ,JP,Japan,Tokyo (Location),"Thumbnail, Local teaser, Video preview",30,0,0.20,0,0,99,https://www.tokyoweekender.com/food-and-drink/best-hot-dogs-in-tokyo/,,2025-09-03 14:16:26,false,true,false,false,false,true
flower garden tokyo,JP,Japan,Tokyo (Location),"Thumbnail, Local teaser, Video preview",30,1,,0,0,99,https://www.tokyoweekender.com/art_and_culture/japanese-culture/recommended-japanese-flower-gardens-parks-spring/,,2025-09-09 22:01:50,false,true,false,false,false,true
okinawa rainy season,JP,Japan,Okinawa (Location),"Sitelinks, Knowledge panel, Thumbnail, Video preview",30,0,,0,0,98,https://www.tokyoweekender.com/art_and_culture/arts/,,2025-09-05 05:19:34,false,true,false,false,false,true
kit kat factory,JP,Japan,Kit Kat (Product),"People also ask, Video preview, Thumbnail, Sitelinks",30,1,,0,0,98,https://www.tokyoweekender.com/the-concierge/kit-kat-chocolatory-ginza/,,2025-09-03 02:09:05,false,true,false,false,true,false
mt fuji japan,JP,Japan,"Mount Fuji (Location), Japan (Location)","AI Overview, Thumbnail, People also ask, Sitelinks, Video preview, Knowledge panel",50,60,,0,0,97,https://www.tokyoweekender.com/japan-life/news-and-opinion/mount-fuji-lawson-new-barrier/,,2025-09-09 07:44:27,false,true,false,false,false,false
こもれび 英語,JP,Japan,,"Knowledge card, People also ask, Sitelinks, Video preview, Thumbnail",40,0,,0,0,100,https://www.tokyoweekender.com/art_and_culture/japanese-culture/japanese-words-we-cant-translate-komorebi/,,2025-09-09 23:22:16,false,true,false,false,false,false
株式会社premier garden,JP,Japan,"Premier Garden Co., Ltd. (Organization)","Top ads, Sitelinks, Knowledge panel, Thumbnail, Video preview, Bottom ads",30,7,1.48,0,0,98,https://www.tokyoweekender.com/,,2025-09-10 11:43:10,false,true,false,false,true,false
std clinic,JP,Japan,,"Local pack, People also ask, Thumbnail",30,8,0.68,0,0,100,https://www.tokyoweekender.com/japan-life/news-and-opinion/where-to-get-tested-for-stds-in-tokyo/,,2025-09-06 03:43:30,false,true,false,false,false,false
restaurant indonesia near me,JP,Japan,Indonesia (Location),"Local teaser, Thumbnail, Video preview",10,0,,0,0,94,https://www.tokyoweekender.com/food-and-drink/restaurants-and-bars/6-indonesian-restaurants-to-try-in-tokyo/,,2025-09-05 10:16:16,false,true,true,true,false,true
tokyo 1 day itinerary,JP,Japan,Tokyo (Location),"Sitelinks, AI Overview, Video preview, Thumbnail, Knowledge panel",40,1,,0,0,101,https://www.tokyoweekender.com/japan-life/things-to-do-in-tokyo/kuramae-itinerary/,,2025-09-10 21:32:15,false,true,false,false,false,true
hama rikyu garden,JP,Japan,Hama Rikyu Garden (Location),"Thumbnail, People also ask, Knowledge panel, Video preview",50,28,,0,0,98,https://www.tokyoweekender.com/travel/japan-autumn-leaves-forecast-2025/,,2025-09-08 17:36:05,false,true,false,false,false,false
sasakure uk,JP,Japan,sasakure.UK (Person),"Video preview, Knowledge panel, Thumbnail, People also ask",40,42,,0,0,101,https://www.tokyoweekender.com/entertainment/music/pokemon-hatsune-miku-live-concert-pokemiku/,,2025-09-09 12:31:05,false,true,false,false,false,false
japanese new year decorations,JP,Japan,Japanese New Year (Event),"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",10,0,0.12,0,0,93,https://www.tokyoweekender.com/japan-life/things-to-do-in-tokyo/kuramae-itinerary/,,2025-09-12 07:09:13,false,true,false,false,false,false
osaka museum of fine arts,JP,Japan,"Osaka (Location), Osaka City Museum of Fine Arts (Location)","Sitelinks, Knowledge panel, People also ask, Video preview",10,2,,0,0,95,https://www.tokyoweekender.com/japan-life/things-to-do-in-tokyo/best-things-to-do-in-tokyo-this-month-september-2025/,,2025-09-06 07:41:09,false,true,false,false,true,true
hakkejima,JP,Japan,Hakkeijima Sea Paradise (Location),"Sitelinks, Thumbnail, People also ask",30,0,,0,0,9,https://www.tokyoweekender.com/the-concierge/yokohama-hakkejima-sea-paradise/,,2025-09-06 22:19:37,false,true,false,false,true,false
sephora in japan,JP,Japan,"Sephora (Organization), Japan (Location)","AI Overview, Thumbnail, Sitelinks, People also ask, Video preview",20,0,,0,0,100,https://www.tokyoweekender.com/art_and_culture/fashion/tokyo-beauty-store-makeup-skincare/,,2025-09-08 08:49:37,false,true,true,false,true,true
hotels near tokyo tower,JP,Japan,Tokyo Tower (Location),"Thumbnail, Sitelinks, Video preview",20,5,,0,0,98,https://www.tokyoweekender.com/tw-collabs/two-day-ginza-itinerary-luxury-shopping-and-fine-dining/,,2025-09-08 12:42:19,false,true,true,true,false,true
match com japan,JP,Japan,"Match.com (Organization), Japan (Location)","Top ads, Paid sitelinks, Sitelinks, People also ask, Video preview, Bottom ads",0,7,0.96,0,0,86,https://www.tokyoweekender.com/entertainment/tech-trends/japanese-ai-dating-app/,,2025-09-05 10:16:14,false,true,true,false,true,false
beauty products in japan,JP,Japan,Japan (Location),"Thumbnail, Sitelinks, Video preview, Shopping",30,7,0.33,0,0,100,https://www.tokyoweekender.com/art_and_culture/japanese-culture/weird-things-you-could-find-at-a-feudal-japanese-pharmacy/,,2025-09-06 13:43:27,false,true,true,false,false,true
souvenirs from japan,JP,Japan,Japan (Location),"Sitelinks, Video preview",300,0,0.04,0,0,28,https://www.tokyoweekender.com/japan-life/omiyage-gifts-japan-souvenirs/,,2025-09-06 05:12:39,false,true,true,false,false,false
haneda airport fire,JP,Japan,Haneda Airport (Location),"Thumbnail, People also ask, Video preview",10,39,,0,0,93,https://www.tokyoweekender.com/japan-life/news-and-opinion/naomi-osaka-defeated-in-dramatic-us-open-semifinal/,,2025-09-11 18:32:05,false,true,false,false,false,false
ミュージックバンク ベルーナドーム チケット,JP,Japan,"MUSIC BANK GLOBAL FESTIVAL (Event), Belluna Dome (Location)","People also ask, Sitelinks, Thumbnail, Video preview",0,0,,0,0,86,https://www.tokyoweekender.com/event/music-bank-global-festival-2023/,,2025-09-05 04:22:25,false,true,false,true,true,true
unintended,JP,Japan,,"Knowledge card, People also ask, Video preview",70,0,,0,0,100,https://www.tokyoweekender.com/japan-life/news-and-opinion/japan-to-allow-over-the-counter-sales-of-morning-after-pills/,,2025-09-09 00:24:02,false,true,false,false,false,false
philippines restaurant near me,JP,Japan,,"Local teaser, People also ask, Video preview",10,0,0.77,0,0,98,https://www.tokyoweekender.com/food-and-drink/restaurants-and-bars/best-filipino-food-in-tokyo/,,2025-09-06 16:41:52,false,true,true,true,false,true
shibuya sky fotos,JP,Japan,Shibuya Sky (Location),"People also ask, Sitelinks, Thumbnail, Video preview",10,1,,0,0,96,https://www.tokyoweekender.com/japan-life/things-to-do-in-tokyo/the-most-instagram-worthy-spots-in-tokyo-without-the-crowds/,,2025-09-08 19:49:02,false,true,false,false,true,true
how to get to arashiyama,JP,Japan,Arashiyama (Location),"Sitelinks, People also ask, Thumbnail, Video preview",20,8,,0,0,99,https://www.tokyoweekender.com/tw-collabs/guide-to-using-an-esim-in-japan/,,2025-09-01 10:09:28,false,true,false,false,false,true
woken up,JP,Japan,,"AI Overview, Thumbnail, People also ask, Video preview, Sitelinks",0,0,,0,0,92,https://www.tokyoweekender.com/japan-life/news-and-opinion/man-forgets-who-he-is-after-waking-up-in-shimane-mountains/,,2025-09-03 20:09:01,false,true,false,false,false,false
mamoru hosoda,JP,Japan,Mamoru Hosoda (Person),"Video preview, Thumbnail, Sitelinks, People also ask, Knowledge panel",40,30,,0,0,101,https://www.tokyoweekender.com/entertainment/movies-tv/belle-and-the-women-of-japanese-director-mamoru-hosoda/,,2025-09-07 06:30:41,false,true,false,false,false,false
in the bag,JP,Japan,,"AI Overview, Thumbnail, People also ask, Video preview, Sitelinks",10,0,0.12,0,0,100,https://www.tokyoweekender.com/japan-life/news-and-opinion/man-forgets-who-he-is-after-waking-up-in-shimane-mountains/,,2025-09-03 07:44:15,false,true,false,false,false,false
roppongi mori tower,JP,Japan,"Roppongi (Location), Roppongi Mori Tower (Location)","Sitelinks, Thumbnail, Knowledge panel, People also ask, Video preview",10,12,0.33,0,0,99,https://www.tokyoweekender.com/japan-life/things-to-do-in-tokyo/best-things-to-do-in-tokyo-this-month-september-2025/,,2025-09-07 16:38:26,false,true,false,false,true,true
video japan,JP,Japan,Japan (Location),"Thumbnail, Sitelinks, Video preview, People also ask",20,3,12.71,0,0,97,https://www.tokyoweekender.com/japan-life/news-and-opinion/australian-streamer-desecrates-grave-in-japan/,,2025-09-06 07:27:19,false,true,false,false,false,false
odaiba big top,JP,Japan,Odaiba Big Top (Location),"Video preview, Thumbnail, Sitelinks",0,0,,0,0,97,https://www.tokyoweekender.com/art_and_culture/arts/cirque-du-soleil-big-top-evolution/,,2025-09-09 13:38:36,false,true,false,false,false,true
cherry blossoms 2023,JP,Japan,,"Video preview, People also ask",0,0,,0,0,97,https://www.tokyoweekender.com/travel/cherry-blossom-forcast-japan/,,2025-09-03 20:09:11,false,true,false,false,false,false
okinawa earthquake,JP,Japan,Okinawa (Location),"Video preview, Thumbnail",250,0,,0,0,40,https://www.tokyoweekender.com/japan-life/news-and-opinion/tsunami-warnings-in-japan-after-8-8-magnitude-earthquake-strikes-off-russia/,,2025-09-08 17:20:54,false,true,false,false,false,true
kit kat japan,JP,Japan,"Kit Kat (Product), Japan (Location)","Sitelinks, People also ask, Shopping, Thumbnail, Video preview",200,23,0.06,0,0,19,https://www.tokyoweekender.com/food-and-drink/a-guide-to-shopping-for-unusual-kit-kats/,,2025-09-03 10:18:59,false,true,true,false,true,false
himeji castle,JP,Japan,Himeji Castle (Location),"Sitelinks, Knowledge panel, Thumbnail, People also ask, Video preview",14000,66,0.06,0,0,93,https://www.tokyoweekender.com/tw-collabs/4-beautiful-less-crowded-places-in-japan-accessible-with-the-japan-rail-pass/,,2025-09-23 19:29:07,false,true,false,false,false,false
escape game,JP,Japan,,"Thumbnail, Sitelinks, Video preview",200,67,0.03,0,0,53,https://www.tokyoweekender.com/japan-life/things-to-do-in-tokyo/real-life-exit-8-escape-room-game/,,2025-09-07 04:24:43,false,true,false,false,false,false
aiseki,JP,Japan,,"Sitelinks, Thumbnail, Local pack, People also ask, Video preview",300,41,,0,0,13,https://www.tokyoweekender.com/japan-life/aiseki-japan-real-life-dating/,,2025-09-10 21:10:16,false,true,false,false,false,false
mt takao weather,JP,Japan,Mt. Takao (Location),"Thumbnail, People also ask, Sitelinks, Video preview",300,0,,0,0,55,https://www.tokyoweekender.com/travel/japan-autumn-leaves-forecast-2025/,,2025-09-09 18:54:17,false,true,false,false,false,false
fall autumn,JP,Japan,,"People also ask, Sitelinks, Video preview, Knowledge panel",450,0,,0,0,91,https://www.tokyoweekender.com/travel/japan-autumn-leaves-forecast-2025/,,2025-09-04 08:47:14,false,true,false,false,false,false
venus fort,JP,Japan,Venus Fort (Location),"Thumbnail, Knowledge panel, People also ask, Video preview",250,13,0.01,0,0,23,https://www.tokyoweekender.com/japan-life/things-to-do-in-tokyo/immersive-fort-odaiba-venus-fort/,,2025-09-10 22:59:09,false,true,false,false,true,false
arashiyama bamboo forest,JP,Japan,Arashiyama Bamboo Forest (Location),"Sitelinks, People also ask, Knowledge panel, Thumbnail, Video preview",4100,47,0.36,0,0,66,https://www.tokyoweekender.com/travel/alternative-bamboo-forests-japan-arashiyama/,,2025-09-24 13:30:39,false,true,false,false,false,false
sanrio puroland,JP,Japan,"Sanrio (Organization), Sanrio Puroland (Location)","Sitelinks, People also ask, Knowledge panel, Video preview",5600,24,0.27,0,0,35,https://www.tokyoweekender.com/things-to-do-in-tokyo/best-things-to-do-in-tokyo-this-month-september-2025/,,2025-09-23 13:36:07,false,true,false,false,true,false
japanese lesbian porn,JP,Japan,,Sitelinks,150,0,,0,0,36,https://www.tokyoweekender.com/art_and_culture/japanese-culture/tw-queer-japan-run-japans-lgbtq-icons-history/,,2025-09-10 06:00:56,false,false,false,false,false,false
sakebaro,JP,Japan,SAKEBARO (Organization),"Thumbnail, Video preview",150,1,,0,0,18,https://www.tokyoweekender.com/tw-collabs/inside-sakebaro-japans-most-mysterious-sake-bar/,,2025-09-04 22:00:20,false,true,false,false,true,false
inkimono,JP,Japan,Inkimono (Organization),"Thumbnail, Video preview",0,0,,0,0,17,https://www.tokyoweekender.com/japan-life/news-and-opinion/inkimono/,,2025-09-05 07:48:50,false,true,false,false,true,false
train fever,JP,Japan,Train Fever (Work),"Thumbnail, Video preview, Sitelinks, Knowledge panel",0,2,,0,0,61,https://www.tokyoweekender.com/japan-life/things-to-do-in-tokyo/ed-sheeran-takes-over-the-oedo-line/,,2025-09-09 04:03:04,false,true,true,false,true,false
kaikaya by the sea,JP,Japan,Kaikaya by the sea (Organization),Sitelinks,1000,2,0.21,0,0,32,https://www.tokyoweekender.com/food-and-drink/kaikaya-by-the-sea-shibuya/,,2025-09-21 09:06:36,false,true,false,false,true,false
arashiyama bamboo grove,JP,Japan,"Arashiyama (Location), Arashiyama Bamboo Grove (Location)","People also ask, Sitelinks, Thumbnail, Video preview",12000,47,0.40,0,0,75,https://www.tokyoweekender.com/travel/alternative-bamboo-forests-japan-arashiyama/,,2025-09-24 18:15:12,false,true,false,false,false,true
hakone yuryo,JP,Japan,Hakone Yuryo (Location),"Sitelinks, People also ask, Video preview",400,8,0.59,0,0,34,https://www.tokyoweekender.com/the-concierge/hakone-yuryo/,,2025-09-25 11:29:33,false,true,false,false,true,false
minoo park,JP,Japan,Minoo Park (Location),"Thumbnail, Sitelinks, Knowledge panel, Video preview, People also ask",2000,9,0.12,0,0,90,https://www.tokyoweekender.com/travel/best-fall-foliage-spots-japan/,,2025-09-21 13:08:39,false,true,false,false,false,false
seisen international school,JP,Japan,Seisen International School (Organization),"Sitelinks, People also ask, Knowledge panel, Video preview",100,0,,0,0,38,https://www.tokyoweekender.com/japan-life/news-and-opinion/seisen-international-school-2/,,2025-09-09 05:18:52,false,true,false,false,true,false
daikokuten,JP,Japan,,"AI Overview, Thumbnail, Video preview, Sitelinks",150,16,,0,0,25,https://www.tokyoweekender.com/art_and_culture/japanese-culture/seven-gods-of-fortune-in-japan/,,2025-09-03 09:09:15,false,true,false,false,false,false
tamachi station,JP,Japan,Tamachi Station (Location),"Thumbnail, Knowledge panel, People also ask, Video preview",1300,5,0.15,0,0,100,https://www.tokyoweekender.com/japan-life/news-and-opinion/butsukari-otoko-japans-bumping-men/,,2025-09-22 06:47:51,false,true,false,false,false,true
commune 2nd,JP,Japan,COMMUNE 2nd (Location),"Thumbnail, Video preview",50,0,,0,0,45,https://www.tokyoweekender.com/the-concierge/commune-2nd/,,2025-09-03 23:59:52,false,true,false,false,true,false
mokuhankan,JP,Japan,Mokuhankan (Organization),"Sitelinks, Knowledge panel, Video preview",20,3,,0,0,25,https://www.tokyoweekender.com/art_and_culture/arts/the-mokuhanga-revival-how-japanese-woodblock-printing-is-going-global/,,2025-09-04 19:13:33,false,true,false,false,true,false
tokyo disneysea,JP,Japan,Tokyo DisneySea (Location),"Sitelinks, Knowledge panel, Video preview, People also ask",5300,18,0.27,0,0,47,https://www.tokyoweekender.com/japan-life/halloween-events-at-japan-theme-parks/,,2025-09-25 19:34:08,false,true,false,false,true,true
jojo bizarre adventure,JP,Japan,JoJo's Bizarre Adventure (Work),"Sitelinks, People also ask, Thumbnail, Knowledge panel, Video preview",400,74,0.05,0,0,37,https://www.tokyoweekender.com/entertainment/anime-and-manga/the-jojo-world-your-complete-guide/,,2025-09-15 03:05:58,false,true,false,false,true,false
tokyo character street,JP,Japan,Tokyo Character Street (Location),"Thumbnail, Knowledge panel, People also ask, Video preview",1800,4,0.05,0,0,93,https://www.tokyoweekender.com/japan-life/halloween-events-at-japan-theme-parks/,,2025-09-24 16:22:03,false,true,false,false,true,true
teamlab tokyo,JP,Japan,"teamLab (Organization), Tokyo (Location)","Sitelinks, Knowledge panel, People also ask, Video preview",16000,62,0.10,0,0,76,https://www.tokyoweekender.com/things-to-do-in-tokyo/the-most-instagram-worthy-spots-in-tokyo-without-the-crowds/,,2025-09-24 07:16:39,false,true,false,false,true,true
fetish japan,JP,Japan,Japan (Location),,250,0,,0,0,43,https://www.tokyoweekender.com/japan-life/japans-fetish-festival-4-unexpected-lessons-we-learned-at-fetifes/,,2025-09-25 03:41:00,false,true,true,false,false,false
kuwata band,JP,Japan,KUWATA BAND (Organization),"Sitelinks, People also ask, Video preview, Thumbnail",100,0,0.05,0,0,82,https://www.tokyoweekender.com/japan-life/things-to-do-in-tokyo/best-things-to-do-in-tokyo-this-month-september-2025/,,2025-09-08 06:35:35,false,true,false,false,true,false
maricar,JP,Japan,Maricar (Organization),"People also ask, Thumbnail, Sitelinks, Video preview",40,0,0.15,0,0,29,https://www.tokyoweekender.com/japan-life/news-and-opinion/nintendo-wins-court-case-against-maricar-over-go-karts/,,2025-09-06 02:03:23,false,true,false,false,true,false
sakura terrace the gallery,JP,Japan,SAKURA TERRACE THE GALLERY (Organization),"Sitelinks, People also ask, Video preview",1000,2,0.32,0,0,55,https://www.tokyoweekender.com/things-to-do-in-tokyo/best-things-to-do-in-tokyo-this-month-september-2025/,,2025-09-21 00:40:26,false,true,false,false,true,false
kaikaya,JP,Japan,Kaikaya (Organization),"Sitelinks, Video preview",40,3,,0,0,31,https://www.tokyoweekender.com/food-and-drink/kaikaya-by-the-sea-shibuya/,,2025-09-04 22:13:08,false,true,false,false,true,false
yayoi kusama museum,JP,Japan,Yayoi Kusama Museum (Location),"Sitelinks, People also ask, Knowledge panel, Video preview",700,12,,0,0,50,https://www.tokyoweekender.com/things-to-do-in-tokyo/the-most-instagram-worthy-spots-in-tokyo-without-the-crowds/,,2025-09-25 19:35:57,false,true,false,false,true,false
ウィーケン,JP,Japan,Wii (Product),"Sitelinks, People also ask, Video preview",200,1,,0,0,32,https://www.tokyoweekender.com/,,2025-09-10 03:18:23,false,true,true,false,true,false
puroland,JP,Japan,Puroland (Location),"Sitelinks, Knowledge panel, People also ask, Video preview",2300,34,0.33,0,0,48,https://www.tokyoweekender.com/things-to-do-in-tokyo/best-things-to-do-in-tokyo-this-month-september-2025/,,2025-09-25 15:35:36,false,true,false,false,true,false
catbus,JP,Japan,Catbus (Work),"Thumbnail, Video preview, Sitelinks",100,9,,0,0,32,https://www.tokyoweekender.com/japan-life/news-and-opinion/catbus-vehicles-ghibli-park/,,2025-09-10 17:05:10,false,true,true,false,false,false
gay tokyo,JP,Japan,Tokyo (Location),"Local teaser, Sitelinks, Thumbnail, Video preview",250,6,0.09,0,0,60,https://www.tokyoweekender.com/japan-life/tokyo-queer-spaces-communities/,,2025-09-14 21:47:44,false,true,false,false,false,true
shinagawa aquarium,JP,Japan,Shinagawa Aquarium (Location),"Sitelinks, Thumbnail, Knowledge panel, People also ask, Video preview",2200,25,0.13,0,0,70,https://www.tokyoweekender.com/things-to-do-in-tokyo/tokyo-events-things-to-do-november-21-27/,,2025-09-24 22:25:16,false,true,false,false,true,true
hotel gracery shinjuku,JP,Japan,Hotel Gracery Shinjuku (Location),"Sitelinks, People also ask, Video preview",600,9,0.62,0,0,78,https://www.tokyoweekender.com/things-to-do-in-tokyo/best-things-to-do-in-tokyo-this-month-september-2025/,,2025-09-24 02:18:42,false,true,true,false,true,true
edo-tokyo museum,JP,Japan,Edo-Tokyo Museum (Location),"Sitelinks, People also ask, Knowledge panel, Thumbnail, Video preview",60,41,0.22,0,0,92,https://www.tokyoweekender.com/japan-life/things-to-do-in-tokyo/upcoming-tokyo-exhibitions-and-art-shows-september-2025/,,2025-09-09 21:32:42,false,true,false,false,true,false
エリカワード,JP,Japan,Erica Ward (Person),People also ask,80,0,,0,0,37,https://www.tokyoweekender.com/tw-community/tw-creatives/tw-creatives-erica-wards-surreal-tokyo-art-is-the-japan-of-our-dreams/,,2025-09-10 10:34:46,false,true,false,false,false,false
andaz tokyo,JP,Japan,"Andaz Tokyo (Location), Tokyo (Location)","Sitelinks, Thumbnail, People also ask, Video preview",2800,37,0.19,0,0,65,https://www.tokyoweekender.com/things-to-do-in-tokyo/best-things-to-do-in-tokyo-this-month-september-2025/,,2025-09-24 16:28:09,false,true,false,false,true,true
tokyo metropolitan university,JP,Japan,Tokyo Metropolitan University (Organization),"Sitelinks, People also ask, Knowledge panel, Video preview",1100,12,0.25,0,0,65,https://www.tokyoweekender.com/things-to-do-in-tokyo/best-things-to-do-in-tokyo-this-month-september-2025/,,2025-09-21 17:34:46,false,true,false,false,true,false
no money,JP,Japan,,"AI Overview, Thumbnail, Video preview, People also ask",100,0,,0,0,76,https://www.tokyoweekender.com/japan-life/news-and-opinion/man-forgets-who-he-is-after-waking-up-in-shimane-mountains/,,2025-09-03 06:28:55,false,true,false,false,false,false
disneyland japan,JP,Japan,"Tokyo Disneyland (Location), Japan (Location)","Sitelinks, Video preview, Knowledge panel",1400,70,0.08,0,0,56,https://www.tokyoweekender.com/japan-life/halloween-events-at-japan-theme-parks/,,2025-09-25 05:05:26,false,true,false,false,true,false
ruby room,JP,Japan,Ruby Room (Location),"Sitelinks, People also ask, Video preview",20,0,0.12,0,0,50,https://www.tokyoweekender.com/the-concierge/best-open-mic-night-ruby-room/,,2025-09-03 05:07:03,false,true,false,false,true,false
