Keyword,Country code,Location,Entities,SERP features,Volume,KD,CPC,Organic traffic,Paid traffic,Current position,Current URL,Current URL inside,Updated,Navigational,Informational,Commercial,Transactional,Branded,Local
武蔵野美術館 ゴッホ,JP,Japan,"Vincent van Gogh (Person), Musashino Art Museum (Location)","Thumbnail, People also ask, Video preview, Sitelinks",30,0,,0,0,22,https://www.gotokyo.org/jp/index.html,,2025-09-12 08:20:28,false,true,false,false,true,false
東京 日本一,JP,Japan,Tokyo (Location),"AI Overview, Thumbnail, People also ask, Sitelinks",60,15,,0,0,27,https://www.gotokyo.org/jp/index.html,,2025-09-13 18:57:33,false,true,false,false,false,true
2月 東京 お出かけ,JP,Japan,Tokyo (Location),,0,0,,0,0,13,https://www.gotokyo.org/jp/index.html,,2025-09-04 13:32:42,false,true,false,false,false,true
東京に来たら行くべき場所,JP,Japan,Tokyo (Location),"People also ask, Sitelinks, Thumbnail, Video preview, Knowledge panel",150,28,0.01,0,0,32,https://www.gotokyo.org/jp/index.html,,2025-09-06 23:07:10,false,true,false,false,false,true
東京都観光地ランキング,JP,Japan,Tokyo Metropolis (Location),"Thumbnail, Sitelinks, People also ask, Video preview",50,22,,0,0,27,https://www.gotokyo.org/jp/index.html,,2025-09-04 14:58:20,false,true,false,false,false,true
東京のいい場所,JP,Japan,Tokyo (Location),"Thumbnail, People also ask, Sitelinks, Video preview",10,30,,0,0,20,https://www.gotokyo.org/jp/index.html,,2025-09-07 18:45:06,false,true,false,false,false,true
東京日本一,JP,Japan,Tokyo (Location),"AI Overview, Thumbnail, People also ask",20,0,,0,0,25,https://www.gotokyo.org/jp/index.html,,2025-09-11 02:09:40,false,true,false,false,false,true
東京 付近,JP,Japan,Tokyo (Location),"AI Overview, People also ask, Thumbnail, Sitelinks, Video preview, Knowledge panel",10,1,,0,0,19,https://www.gotokyo.org/jp/index.html,,2025-09-10 00:37:56,false,true,false,false,false,true
八重洲 観光,JP,Japan,Yaesu (Location),"Thumbnail, Sitelinks, AI Overview, People also ask, Video preview",100,0,0.02,0,0,33,https://www.gotokyo.org/jp/index.html,,2025-09-06 01:07:54,false,true,false,false,false,true
東京画像,JP,Japan,,"Thumbnail, Video preview",250,0,0.04,0,0,36,https://www.gotokyo.org/jp/index.html,,2025-09-08 12:28:37,false,true,false,false,false,true
都内 アクティビティ,JP,Japan,Tokyo Metropolitan Area (Location),"Sitelinks, Thumbnail, People also ask, Video preview",350,0,0.04,0,0,40,https://www.gotokyo.org/jp/index.html,,2025-09-13 18:10:05,false,true,false,false,false,true
都内,US,United States,Tokyo Metropolitan Area (Location),"People also ask, Sitelinks, Video preview",40,3,,0,0,29,https://www.gotokyo.org/jp/index.html,,2025-09-02 04:27:58,false,true,false,false,false,true
東京 修学旅行 おすすめ,JP,Japan,Tokyo (Location),"Thumbnail, People also ask, Sitelinks, Video preview, Knowledge panel",150,6,,0,0,35,https://www.gotokyo.org/jp/index.html,,2025-09-14 21:52:10,false,true,false,false,false,true
東京観光 高校生,JP,Japan,,"Sitelinks, Thumbnail, AI Overview, People also ask, Video preview",250,1,0.01,0,0,38,https://www.gotokyo.org/jp/index.html,,2025-09-08 22:07:56,false,true,false,false,false,true
東京 画像,JP,Japan,Tokyo (Location),"Thumbnail, Video preview",500,0,0.05,0,0,37,https://www.gotokyo.org/jp/index.html,,2025-09-07 17:17:41,false,true,false,false,false,true
東京 1 月 観光,JP,Japan,Tokyo (Location),"Thumbnail, Sitelinks, Video preview",0,15,,0,0,17,https://www.gotokyo.org/jp/index.html,,2025-09-09 18:17:13,false,true,false,false,false,true
東京遊び場所,JP,Japan,Tokyo (Location),"Sitelinks, AI Overview, People also ask, Thumbnail, Video preview, Knowledge panel",80,5,0.27,0,0,35,https://www.gotokyo.org/jp/index.html,,2025-09-09 16:30:27,false,true,false,false,false,true
東京 都 魅力,JP,Japan,Tokyo (Location),"AI Overview, Thumbnail, People also ask, Video preview, Sitelinks",10,16,,0,0,26,https://www.gotokyo.org/jp/index.html,,2025-09-06 20:54:40,false,true,false,false,false,true
東京の観光地 ランキング,JP,Japan,,"AI Overview, Thumbnail, Top ads, People also ask, Sitelinks, Video preview",20,18,,0,0,30,https://www.gotokyo.org/jp/index.html,,2025-09-03 14:17:09,false,true,false,false,false,true
東京周辺の観光地,JP,Japan,Tokyo Area (Location),"Thumbnail, AI Overview, Sitelinks, People also ask, Video preview, Knowledge panel",20,15,0.08,0,0,28,https://www.gotokyo.org/jp/index.html,,2025-09-03 10:26:35,false,true,false,false,false,true
品川 見どころ,JP,Japan,Shinagawa (Location),"Sitelinks, Knowledge panel, Thumbnail, People also ask, Video preview",100,0,0.02,0,0,36,https://www.gotokyo.org/jp/index.html,,2025-09-09 15:16:52,false,true,false,false,false,true
東京 若者 観光,JP,Japan,Tokyo (Location),"Sitelinks, Thumbnail, People also ask, AI Overview, Video preview",30,29,0.21,0,0,32,https://www.gotokyo.org/jp/index.html,,2025-09-06 02:26:33,false,true,false,false,false,true
東京お出かけ,JP,Japan,Tokyo (Location),"Thumbnail, Sitelinks, Video preview",400,7,0.05,0,0,44,https://www.gotokyo.org/jp/index.html,,2025-09-08 12:35:30,false,true,false,false,false,true
東京 楽しい場所,JP,Japan,Tokyo (Location),"AI Overview, Thumbnail, Sitelinks, Knowledge panel, People also ask, Video preview",150,19,0.25,0,0,41,https://www.gotokyo.org/jp/index.html,,2025-09-12 14:11:44,false,true,false,false,false,true
東京が好き,JP,Japan,Tokyo (Location),"Video preview, Sitelinks, Thumbnail",50,0,,0,0,35,https://www.gotokyo.org/jp/index.html,,2025-09-02 12:51:24,false,true,false,false,false,true
東京 話題 スポット,JP,Japan,Tokyo (Location),"Thumbnail, Knowledge panel, Sitelinks, Video preview",70,18,0.04,0,0,38,https://www.gotokyo.org/jp/index.html,,2025-09-05 11:48:03,false,true,false,false,false,true
tourist attractions 意味,JP,Japan,,"Knowledge card, People also ask, AI Overview, Sitelinks",150,0,,0,0,42,https://www.gotokyo.org/jp/index.html,,2025-09-07 12:36:14,false,true,false,false,false,false
afn go tokyo,JP,Japan,"AFN Go (Product), Tokyo (Location)","People also ask, Video preview",40,7,,0,0,35,https://www.gotokyo.org/jp/index.html,,2025-09-06 11:03:32,false,true,false,false,true,true
観光,NZ,New Zealand,,"Local teaser, People also ask, Sitelinks, Thumbnail, Video preview",20,3,,0,0,34,https://www.gotokyo.org/jp/index.html,,2025-09-09 06:33:37,false,true,false,false,false,false
東京 おでかけ イベント,JP,Japan,Tokyo (Location),"Sitelinks, Video preview",0,8,,0,0,20,https://www.gotokyo.org/jp/index.html,,2025-09-05 03:10:40,false,true,false,false,false,true
東京やること,JP,Japan,Tokyo (Location),"Thumbnail, Sitelinks, People also ask, Knowledge panel, Video preview",150,15,0.01,0,0,41,https://www.gotokyo.org/jp/index.html,,2025-09-07 19:42:40,false,true,false,false,false,true
東京 12 月 観光,JP,Japan,Tokyo (Location),"Sitelinks, Thumbnail, Video preview",0,0,,0,0,26,https://www.gotokyo.org/jp/index.html,,2025-09-05 10:29:22,false,true,false,false,false,true
椿椿 神楽坂,JP,Japan,"Kagurazaka Chinchin (Organization), Kagurazaka Chinchin (Location)","Sitelinks, Video preview",300,1,0.07,0,0,46,https://www.gotokyo.org/jp/index.html,,2025-09-22 04:34:04,false,true,false,false,true,true
東京近郊 観光,JP,Japan,Tokyo Suburbs (Location),"AI Overview, Thumbnail, Sitelinks, Knowledge panel",1400,15,0.04,0,0,11,https://www.gotokyo.org/jp/index.html,,2025-09-22 23:54:13,false,true,false,false,false,true
東京 話題スポット,JP,Japan,Tokyo (Location),"Thumbnail, Knowledge panel, Sitelinks, Video preview",50,18,,0,0,38,https://www.gotokyo.org/jp/index.html,,2025-09-09 18:39:03,false,true,false,false,false,true
טוקיו,JP,Japan,Tokyo (Location),"Thumbnail, Sitelinks, Knowledge panel, Videos, Video preview",300,1,0.14,0,0,44,https://www.gotokyo.org/jp/index.html,,2025-09-09 21:09:32,false,true,false,false,false,true
日本東京,JP,Japan,Tokyo (Location),"People also ask, Knowledge panel, Sitelinks, Thumbnail",150,75,0.03,0,0,4,https://www.gotokyo.org/jp/index.html,,2025-09-19 02:51:51,false,true,false,false,false,true
東京で遊ぶ,JP,Japan,Tokyo (Location),"AI Overview, Knowledge panel, Sitelinks, People also ask, Thumbnail, Video preview",200,3,0.32,0,0,48,https://www.gotokyo.org/jp/index.html,,2025-09-06 15:44:52,false,true,false,false,false,true
東京 お出かけ スポット,JP,Japan,Tokyo (Location),"Sitelinks, Thumbnail, People also ask, Video preview",20,22,0.24,0,0,37,https://www.gotokyo.org/jp/index.html,,2025-09-04 04:47:29,false,true,false,false,false,true
都内お出かけスポット,JP,Japan,Tokyo Metropolitan Area (Location),"Sitelinks, Thumbnail, Video preview",300,6,0.06,0,0,51,https://www.gotokyo.org/jp/index.html,,2025-09-13 15:43:35,false,true,false,false,false,true
東京tube 無料,JP,Japan,Tokyo (Location),Sitelinks,0,27,,0,0,29,https://www.gotokyo.org/jp/index.html,,2025-09-10 21:03:07,false,true,false,false,false,true
東京 ツアー,AU,Australia,Tokyo (Location),"Thumbnail, Sitelinks, Knowledge panel, Video preview",10,9,,0,0,38,https://www.gotokyo.org/jp/index.html,,2025-09-05 21:33:05,false,true,true,false,false,true
東京見どころ ランキング,JP,Japan,,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",150,19,0.02,0,0,51,https://www.gotokyo.org/jp/index.html,,2025-09-08 18:20:36,false,true,false,false,false,true
アートバー 代官山,JP,Japan,"Artbar (Organization), Daikanyama (Location)","Sitelinks, Knowledge panel, Video preview, People also ask",40,0,0.03,0,0,45,https://www.gotokyo.org/jp/index.html,,2025-09-10 02:53:04,false,true,false,false,true,true
ゴートゥーホーム,JP,Japan,,"People also ask, Sitelinks, Video preview, Thumbnail",50,0,,0,0,46,https://www.gotokyo.org/jp/index.html,,2025-09-02 04:23:14,false,true,false,false,false,false
イベント 情報 東京,JP,Japan,Tokyo (Location),"Sitelinks, People also ask",10,11,,0,0,37,https://www.gotokyo.org/jp/index.html,,2025-09-02 00:55:27,false,true,false,false,false,true
東京観光 ルート,JP,Japan,,"Sitelinks, Thumbnail, AI Overview, People also ask, Video preview",60,18,0.36,0,0,48,https://www.gotokyo.org/jp/index.html,,2025-09-03 19:04:31,false,true,false,false,false,true
八丈島 アニメ,JP,Japan,Hachijo Island (Location),"Thumbnail, People also ask, Video preview, Sitelinks, Knowledge panel",70,1,,0,0,48,https://www.gotokyo.org/jp/index.html,,2025-09-09 21:17:45,false,true,false,false,false,true
東京見学コース,JP,Japan,Tokyo (Location),"Sitelinks, People also ask, Thumbnail, Knowledge panel",0,2,,0,0,35,https://www.gotokyo.org/jp/index.html,,2025-09-15 04:24:47,false,true,false,false,false,true
ネオトーキョー 意味,JP,Japan,Neo Tokyo (Location),"AI Overview, Thumbnail, Sitelinks, People also ask, Video preview",10,5,,0,0,42,https://www.gotokyo.org/jp/index.html,,2025-09-06 22:11:05,false,true,false,false,false,false
東京英文,JP,Japan,Tokyo (Location),"Knowledge card, Sitelinks",30,8,,0,0,45,https://www.gotokyo.org/jp/index.html,,2025-09-15 00:31:43,false,true,false,false,false,true
観光日本,JP,Japan,,"Thumbnail, Knowledge panel, Video preview",70,34,,0,0,50,https://www.gotokyo.org/jp/index.html,,2025-09-12 01:41:36,false,true,false,false,false,false
旅行 情報サイト,JP,Japan,,"Sitelinks, Thumbnail",10,88,0.28,0,0,41,https://www.gotokyo.org/jp/index.html,,2025-09-11 11:26:30,false,true,false,false,false,false
東京観光財団,JP,Japan,Tokyo Convention & Visitors Bureau (Organization),"Sitelinks, People also ask, Video preview",450,9,0.34,0,0,6,https://www.gotokyo.org/jp/index.html,,2025-09-21 00:18:30,false,true,false,false,true,false
表参道 お出かけスポット,JP,Japan,Omotesando (Location),"Sitelinks, Thumbnail, People also ask, Video preview",250,0,,0,0,59,https://www.gotokyo.org/jp/index.html,,2025-09-09 11:13:26,false,true,false,false,false,true
東京 海外,JP,Japan,Tokyo (Location),"Thumbnail, AI Overview, People also ask, Top stories, Video preview",40,0,0.14,0,0,53,https://www.gotokyo.org/jp/index.html,,2025-09-10 08:42:10,false,true,false,false,false,true
東京観光地 修学旅行,JP,Japan,,"Thumbnail, Sitelinks, People also ask, Video preview",20,6,,0,0,51,https://www.gotokyo.org/jp/index.html,,2025-09-08 14:08:55,false,true,false,false,false,true
日本 観光 地図,JP,Japan,Japan (Location),"Sitelinks, Thumbnail",10,1,,0,0,48,https://www.gotokyo.org/jp/index.html,,2025-09-06 16:05:35,false,true,false,false,false,false
西都 観光,JP,Japan,Saito City (Location),"Thumbnail, Knowledge panel, Video preview",10,2,,0,0,48,https://www.gotokyo.org/jp/index.html,,2025-09-09 18:22:27,false,true,false,false,false,true
東京 妊婦 観光,JP,Japan,Tokyo (Location),"AI Overview, Sitelinks, People also ask, Video preview",40,0,,0,0,55,https://www.gotokyo.org/jp/index.html,,2025-09-01 17:41:40,false,true,false,false,false,true
等々力渓谷 カフェ,JP,Japan,Todoroki Gorge (Location),"Local teaser, Thumbnail, Video preview",300,1,0.31,0,0,64,https://www.gotokyo.org/jp/index.html,,2025-09-10 03:48:02,false,true,false,false,false,true
都庁舎,JP,Japan,Tokyo Metropolitan Government Building (Location),"Sitelinks, People also ask, Top stories, Thumbnail, Video preview, Knowledge panel",100,14,0.02,0,0,58,https://www.gotokyo.org/jp/index.html,,2025-09-13 05:45:06,false,true,false,false,false,true
大相撲 9月場所 チケット,JP,Japan,"Grand Sumo Tournament (Event), September Grand Sumo Tournament (Event)","People also ask, Sitelinks",800,22,0.04,0,0,68,https://www.gotokyo.org/jp/index.html,,2025-09-09 12:27:34,false,false,true,true,false,false
東京 観光 若者,JP,Japan,Tokyo (Location),"Sitelinks, Thumbnail, AI Overview, People also ask, Video preview",100,28,0.21,0,0,63,https://www.gotokyo.org/jp/index.html,,2025-09-04 13:24:17,false,true,false,false,false,true
バッティングセンター 町田,JP,Japan,Machida (Location),"Local pack, Sitelinks, People also ask",150,0,,0,0,63,https://www.gotokyo.org/jp/index.html,,2025-09-09 15:57:40,false,true,false,false,false,true
.tokyo,JP,Japan,.tokyo (Product),"Sitelinks, Thumbnail, People also ask, Knowledge panel",100,77,,0,0,6,https://www.gotokyo.org/jp/index.html,,2025-09-13 19:12:05,false,true,false,false,true,true
日本観光 外国人向け,US,United States,,"Thumbnail, Sitelinks, People also ask, Video preview",10,1,,0,0,51,https://www.gotokyo.org/jp/index.html,,2025-09-09 23:07:40,false,true,false,false,false,false
東京 すごい,JP,Japan,Tokyo (Location),"Sitelinks, Video preview, Thumbnail, People also ask",60,2,,0,0,60,https://www.gotokyo.org/jp/index.html,,2025-09-13 16:32:31,false,true,false,false,false,true
板橋区 観光スポット,JP,Japan,Itabashi Ward (Location),"Sitelinks, Thumbnail, Knowledge panel, People also ask, Video preview",50,0,,0,0,60,https://www.gotokyo.org/jp/index.html,,2025-09-12 17:16:29,false,true,false,false,false,true
旅する喫茶 高円寺,JP,Japan,"Traveling Cafe (Location), Koenji (Location)","Thumbnail, Sitelinks, People also ask, Video preview",60,3,,0,0,61,https://www.gotokyo.org/jp/index.html,,2025-09-13 03:40:52,false,true,false,false,true,true
東京 イルミネーション おすすめ,JP,Japan,Tokyo (Location),"Thumbnail, People also ask, Sitelinks, Video preview",50,1,,0,0,62,https://www.gotokyo.org/jp/index.html,,2025-09-09 19:09:18,false,true,false,false,false,true
日本 スポット,JP,Japan,,"Thumbnail, Knowledge panel, People also ask, Videos",30,4,0.25,0,0,58,https://www.gotokyo.org/jp/index.html,,2025-09-07 22:47:58,false,true,false,false,false,false
巣鴨 花椿,JP,Japan,"Sugamo (Location), Hana Tsubaki (Location)","Video preview, Thumbnail, Sitelinks",1600,0,,0,0,77,https://www.gotokyo.org/jp/index.html,,2025-09-20 05:35:53,false,true,false,false,false,true
東京 観光 高校生,JP,Japan,Tokyo (Location),"Thumbnail, Sitelinks, People also ask, Video preview",250,1,0.01,0,0,70,https://www.gotokyo.org/jp/index.html,,2025-09-01 08:05:07,false,true,false,false,false,true
東京紅葉ランキング,JP,Japan,Tokyo (Location),"Thumbnail, AI Overview, People also ask, Sitelinks, Video preview",10,1,,0,0,54,https://www.gotokyo.org/jp/index.html,,2025-09-13 06:30:10,false,true,false,false,false,true
東京 卒業旅行,JP,Japan,Tokyo (Location),"Sitelinks, Video preview",100,0,0.13,0,0,65,https://www.gotokyo.org/jp/index.html,,2025-09-06 13:36:51,false,true,false,false,false,true
sushi tech,JP,Japan,SusHi Tech Tokyo (Event),"People also ask, Sitelinks, Video preview",20,24,0.13,0,0,59,https://www.gotokyo.org/jp/index.html,,2025-09-19 00:05:54,false,true,false,false,true,false
本八幡 レインボー,JP,Japan,"Rainbow (Organization), Motoyawata (Location)","Sitelinks, People also ask, Video preview",600,0,0.09,0,0,76,https://www.gotokyo.org/jp/index.html,,2025-09-25 20:32:13,false,true,true,false,true,true
関東地方観光,JP,Japan,Kanto Region (Location),"AI Overview, Knowledge panel, People also ask, Thumbnail, Sitelinks, Video preview",80,1,,0,0,66,https://www.gotokyo.org/jp/index.html,,2025-09-01 10:09:15,false,true,false,false,false,true
東京行きたいところランキング,JP,Japan,Tokyo (Location),"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",30,18,0.01,0,0,62,https://www.gotokyo.org/jp/index.html,,2025-09-03 06:41:06,false,true,false,false,false,true
海外向け 日本 紹介サイト,JP,Japan,Japan (Location),"Sitelinks, Thumbnail, Video preview",0,3,0.64,0,0,52,https://www.gotokyo.org/jp/index.html,,2025-09-09 04:14:32,false,true,false,false,false,false
スライドガイド,JP,Japan,,"Thumbnail, Sitelinks, Video preview",50,0,0.41,0,0,61,https://www.gotokyo.org/jp/index.html,,2025-09-24 00:02:12,false,true,false,false,false,false
神津島 宿泊 おすすめ,JP,Japan,Kozushima (Location),"Thumbnail, Discussions and forums",200,0,0.05,0,0,70,https://www.gotokyo.org/jp/index.html,,2025-09-10 02:49:04,false,true,true,false,false,true
イルミネーション 東京 おすすめ,JP,Japan,Tokyo (Location),"Thumbnail, People also ask, Sitelinks, Video preview",50,1,,0,0,64,https://www.gotokyo.org/jp/index.html,,2025-09-10 08:31:16,false,true,false,false,false,true
外国人日本旅行,JP,Japan,,"AI Overview, Thumbnail, People also ask, Video preview",60,40,1.30,0,0,66,https://www.gotokyo.org/jp/index.html,,2025-09-12 19:28:47,false,true,false,false,false,false
バッティングセンター 都内,JP,Japan,Tokyo Metropolitan Area (Location),"Local pack, Thumbnail, Sitelinks, Video preview",150,0,0.08,0,0,71,https://www.gotokyo.org/jp/index.html,,2025-09-12 15:53:55,false,true,false,false,false,true
全国旅行支援 東京 公式サイト,JP,Japan,"National Travel Support (Event), Tokyo (Location)","AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",30,0,0.10,0,0,63,https://www.gotokyo.org/jp/index.html,,2025-09-10 18:43:36,true,true,false,false,false,true
神保町 銭湯,JP,Japan,Jimbocho (Location),"Thumbnail, Sitelinks, People also ask",300,0,0.01,0,0,73,https://www.gotokyo.org/jp/index.html,,2025-09-09 13:11:50,false,true,false,false,false,true
日暮里 コスモス,JP,Japan,"Nippori (Location), Cosmos (Location)","Sitelinks, People also ask",30,0,,0,0,62,https://www.gotokyo.org/jp/index.html,,2025-09-10 04:24:57,false,true,false,false,true,true
フィルムツーリズム スポット 日本,JP,Japan,,"Thumbnail, People also ask, Sitelinks, Video preview",10,1,,0,0,57,https://www.gotokyo.org/jp/index.html,,2025-09-09 02:39:32,false,true,false,false,false,false
新宿御苑入場料,JP,Japan,Shinjuku Gyoen (Location),"AI Overview, Thumbnail, People also ask, Video preview",150,0,,0,0,72,https://www.gotokyo.org/jp/index.html,,2025-09-09 12:20:18,false,true,false,false,false,true
goffo 予約 できない,JP,Japan,goffo (Organization),"Sitelinks, AI Overview, Video preview",10,1,,0,0,60,https://www.gotokyo.org/jp/index.html,,2025-09-10 03:17:10,false,true,false,true,true,false
東京都内 イルミネーション,JP,Japan,Tokyo Metropolitan Area (Location),"Sitelinks, People also ask, Video preview, Knowledge panel",50,2,,0,0,69,https://www.gotokyo.org/jp/index.html,,2025-09-09 21:59:56,false,true,false,false,false,true
東京都観光財団,JP,Japan,Tokyo Convention & Visitors Bureau (Organization),"Sitelinks, People also ask, Knowledge panel",10,0,0.17,0,0,6,https://www.gotokyo.org/jp/index.html,,2025-09-16 17:56:39,true,true,false,false,true,false
自由が丘 スポーツバー,JP,Japan,Jiyugaoka (Location),"Local teaser, Thumbnail",10,0,,0,0,60,https://www.gotokyo.org/jp/index.html,,2025-09-10 07:53:18,false,true,false,false,false,true
有楽町 スポーツ バー,JP,Japan,Yurakucho (Location),"Local teaser, Thumbnail",0,0,,0,0,54,https://www.gotokyo.org/jp/index.html,,2025-09-09 14:17:22,false,true,false,false,false,true
二子玉川 花見,JP,Japan,Futako Tamagawa (Location),"Thumbnail, People also ask, Video preview, Knowledge panel",10,0,,0,0,62,https://www.gotokyo.org/jp/index.html,,2025-09-09 17:31:27,false,true,false,false,false,true
tokyo roblox,US,United States,"Roblox (Organization), Tokyo (Location)","Thumbnail, Video preview",0,13,,0,0,59,https://www.gotokyo.org/jp/index.html,,2025-09-10 05:37:44,false,true,false,false,true,true
新宿お出かけスポット,JP,Japan,Shinjuku (Location),"Thumbnail, People also ask, Sitelinks, Video preview",30,1,,0,0,68,https://www.gotokyo.org/jp/index.html,,2025-09-10 05:40:06,false,true,false,false,false,true
東京 豆知識,JP,Japan,Tokyo (Location),"AI Overview, Thumbnail, People also ask, Video preview",30,0,,0,0,69,https://www.gotokyo.org/jp/index.html,,2025-09-09 20:15:55,false,true,false,false,false,true
トウキョウ,JP,Japan,Tokyo (Location),"Thumbnail, People also ask",20,39,,0,0,6,https://www.gotokyo.org/jp/index.html,,2025-09-21 03:00:14,false,true,false,false,false,true
江戸川区のおすすめスポット,JP,Japan,Edogawa Ward (Location),"Sitelinks, People also ask, Thumbnail, Video preview, Knowledge panel",150,0,0.01,0,0,78,https://www.gotokyo.org/jp/index.html,,2025-09-09 20:02:43,false,true,false,false,false,true
外人 バー,JP,Japan,,"Local teaser, Sitelinks, Thumbnail, People also ask, Video preview",10,0,,0,0,68,https://www.gotokyo.org/jp/index.html,,2025-09-10 01:37:14,false,true,false,false,false,true
巣鴨 観光,US,United States,Sugamo (Location),"People also ask, Sitelinks, Thumbnail, Video preview",30,0,,0,0,71,https://www.gotokyo.org/jp/index.html,,2025-09-12 15:48:27,false,true,false,false,false,true
东京都,JP,Japan,Tokyo Metropolis (Location),"Thumbnail, Knowledge panel, People also ask, Sitelinks",60,70,,0,0,7,https://www.gotokyo.org/jp/index.html,,2025-09-18 07:52:46,false,true,false,false,false,true
東京 旅行 割引,JP,Japan,Tokyo (Location),"Top ads, Paid sitelinks, Sitelinks, People also ask, Video preview, Bottom ads",10,0,0.17,0,0,66,https://www.gotokyo.org/jp/index.html,,2025-09-08 01:41:30,false,true,true,false,false,true
赤坂観光スポット,JP,Japan,Akasaka (Location),"Sitelinks, Thumbnail, People also ask, Video preview",10,0,,0,0,68,https://www.gotokyo.org/jp/index.html,,2025-09-10 07:41:34,false,true,false,false,false,true
表参道 ビジネスホテル,JP,Japan,Omotesando (Location),"Top ads, Thumbnail, Bottom ads, Paid sitelinks",60,0,0.17,0,0,75,https://www.gotokyo.org/jp/index.html,,2025-09-10 02:38:24,false,true,true,false,false,true
東京 観光 男3人,JP,Japan,Tokyo (Location),"Thumbnail, People also ask, Sitelinks, Video preview",50,3,,0,0,75,https://www.gotokyo.org/jp/index.html,,2025-09-11 17:25:45,false,true,false,false,false,true
梅の湯 調布,JP,Japan,"Ume no Yu (Location), Chofu (Location)",Thumbnail,150,0,,0,0,81,https://www.gotokyo.org/jp/index.html,,2025-09-12 12:37:58,false,true,false,false,true,true
久留米市観光スポット,JP,Japan,Kurume (Location),"People also ask, Knowledge panel, Sitelinks, Thumbnail, Video preview",20,0,,0,0,72,https://www.gotokyo.org/jp/index.html,,2025-09-09 21:14:10,false,true,false,false,false,true
から り 神楽坂,JP,Japan,"Karari (Organization), Kagurazaka (Location)",Sitelinks,0,0,,0,0,62,https://www.gotokyo.org/jp/index.html,,2025-09-24 05:27:17,false,true,false,false,true,true
東京 旅行 クーポン,JP,Japan,Tokyo (Location),"Sitelinks, People also ask, Video preview",10,0,,0,0,69,https://www.gotokyo.org/jp/index.html,,2025-09-04 21:11:02,false,true,true,false,false,true
日本観光地図,JP,Japan,Japan (Location),"Sitelinks, Thumbnail",60,1,,0,0,78,https://www.gotokyo.org/jp/index.html,,2025-09-03 03:15:18,false,true,false,false,false,false
東京大空襲 まとめ,JP,Japan,Great Tokyo Air Raid (Event),"AI Overview, Thumbnail, People also ask, Video preview, Sitelinks",20,5,,0,0,75,https://www.gotokyo.org/jp/index.html,,2025-09-10 07:00:30,false,true,false,false,false,false
日本の首都はどこですか,JP,Japan,Tokyo (Location),"People also ask, Sitelinks, Knowledge panel, Thumbnail, Video preview",40,12,,0,0,77,https://www.gotokyo.org/jp/index.html,,2025-09-09 13:11:31,false,true,false,false,false,false
東京 あるある,JP,Japan,Tokyo (Location),"Sitelinks, AI Overview, Video preview",40,0,,0,0,79,https://www.gotokyo.org/jp/index.html,,2025-09-04 09:35:20,false,true,false,false,false,true
江戸湯 両国,JP,Japan,"Edoyu Ryogoku (Location), Ryogoku (Location)","Sitelinks, People also ask, Video preview",250,4,0.14,0,0,86,https://www.gotokyo.org/jp/index.html,,2025-09-20 01:47:16,false,true,false,false,true,true
大学 遊ぶところ,JP,Japan,,"Sitelinks, AI Overview, People also ask, Video preview",30,0,,0,0,78,https://www.gotokyo.org/jp/index.html,,2025-09-10 06:03:10,false,true,false,false,false,false
築地 銭湯,JP,Japan,Tsukiji (Location),"Local pack, Thumbnail, Video preview",200,4,,0,0,87,https://www.gotokyo.org/jp/index.html,,2025-09-12 20:13:52,false,true,false,false,false,true
練馬区のおすすめスポット,JP,Japan,Nerima Ward (Location),"Thumbnail, Sitelinks, People also ask, Video preview, Knowledge panel",300,0,0.02,0,0,88,https://www.gotokyo.org/jp/index.html,,2025-09-10 06:50:07,false,true,false,false,false,true
根津美術館 庭園のみ,JP,Japan,"Nezu Museum (Location), Nezu Museum Garden (Location)","AI Overview, Thumbnail, People also ask, Video preview, Knowledge panel",450,0,,0,0,94,https://www.gotokyo.org/jp/index.html,,2025-09-10 01:27:22,false,true,false,false,true,false
日本のアニメ文化 歴史,JP,Japan,,"Sitelinks, People also ask, Thumbnail, Video preview",10,1,,0,0,73,https://www.gotokyo.org/jp/index.html,,2025-09-09 14:53:26,false,true,false,false,false,false
江戸川区 メタバース,JP,Japan,Edogawa Ward (Location),"Thumbnail, Video preview, Sitelinks",0,2,,0,0,66,https://www.gotokyo.org/jp/index.html,,2025-09-12 12:28:43,false,true,false,false,false,true
両国 江戸湯,JP,Japan,"Ryogoku (Location), Ryogoku Edo Yu (Location)","Sitelinks, People also ask",40,8,0.14,0,0,83,https://www.gotokyo.org/jp/index.html,,2025-09-23 07:08:29,false,true,false,false,true,true
東京観光 学生,JP,Japan,,"Sitelinks, Thumbnail, People also ask, Video preview",40,2,,0,0,83,https://www.gotokyo.org/jp/index.html,,2025-09-06 11:22:23,false,true,false,false,false,true
tokyo tap water,JP,Japan,Tokyo (Location),"Sitelinks, People also ask, Video preview",150,3,,0,0,89,https://www.gotokyo.org/jp/index.html,,2025-09-09 13:34:16,false,true,false,false,false,true
谷中銀座 お土産,JP,Japan,Yanaka Ginza Shopping Street (Location),Sitelinks,30,0,,0,0,85,https://www.gotokyo.org/jp/index.html,,2025-09-10 06:43:48,false,true,true,false,false,true
